🛰️电台推荐,#genre#

N📺内蒙古频道,#genre#
赤峰综合,http://vfile.cfrtv.cn/2017/1484/6248/0267/148462480267.ssm/148462480267.m3u8
鄂托克前旗,http://livehqy.chinamcache.com/live/hqyzb01.m3u8
鄂尔多斯新闻综合,http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8?zneimd
鄂尔多斯经济服务,http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8?zneimd
鄂尔多斯城市生活,http://live.erdszs.org.cn/lsdream/726npBZ/1000/live.m3u8?zneimd
鄂尔多斯蒙语综合,http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8?zneimd
呼伦贝尔新闻综合,https://live.hrtonline.cn/hls/live001.m3u8?zneimd
呼伦贝尔新闻综合,https://live.hrtonline.cn/flv/live/live001.flv?zneimd
呼伦贝尔文化旅游,https://live.hrtonline.cn/hls/live002.m3u8?zneimd
呼伦贝尔文化旅游,https://live.hrtonline.cn/flv/live/live002.flv?zneimd
呼伦贝尔生活资讯,https://live.hrtonline.cn/hls/live003.m3u8?zneimd
呼伦贝尔生活资讯,https://live.hrtonline.cn/flv/live/live003.flv?zneimd
巴彦淖尔新闻综合,https://pili-live-hls-bynr.tianma3600.com/bynr/xwzh.m3u8?zneimd
巴彦淖尔经济生活,https://pili-live-hls-bynr.tianma3600.com/bynr/szcj.m3u8?zneimd
巴彦淖尔影娱乐,https://pili-live-hls-bynr.tianma3600.com/bynr/ysyl.m3u8?zneimd
乌兰察布新闻综合,http://pluslive.wrbtv.cn/xwzh/sd/live.m3u8?zneimd
乌兰察布经济生活,http://pluslive.wrbtv.cn/wrbtv1/sd/live.m3u8?zneimd
乌兰察布生活,http://pluslive.wrbtv.cn/wrbtv3/sd/live.m3u8?zneimd
伊金霍洛新闻,rtmp://cms-play.yjhlnews.cn/live/vedio?zneimd
库伦旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161942247484390.m3u8?zneimd
奈曼旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161888593025926.m3u8?zneimd
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8?zneimd
鄂托克前旗电视台,http://livehqy.chinamcache.com/live/hqyzb01.m3u8?zneimd

Q📺青海频道,#genre#
玉树新闻,http://stream.ysbtv.net/1/sd/live.m3u8
玉树新闻,http://stream.ysbtv.net/1/sd/live.m3u8?zqinghd
黄南综合,http://111.12.218.74:8081/live/ch0.m3u8
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
湟源综合,http://livecdn.dmqhyadmin.com/hls/xjhuangyuan.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
海西州综合,http://stream.haixitv.cn/1/sd/live.m3u8?zqinghd
黄南州综合,http://111.12.218.74:8081/live/ch0.m3u8?zqinghd
湟源综合,http://livecdn.dmqhyadmin.com/hls/xjhuangyuan.m3u8?zqinghd
德令哈综合,http://livecdn.dmqhyadmin.com/hls/xjdelingha.m3u8?zqinghd
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8?zqinghd
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8?zqinghd
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd

S📺山东频道,#genre#
山东教育,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8?shandd
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8?shandd
济南新闻,http://119.164.216.162:9901/tsfile/live/1011_1.m3u8
济南铁路,https://jsylivealone302.iqilu.com/jitie/jitie_tv01.m3u8
济南铁路,https://jsylivealone302.iqilu.com/jitie/jitie_tv01/index.m3u8
济阳综合,https://jsylivealone302.iqilu.com/live/jiyang_tv01.m3u8
济阳影视,https://jsylivealone302.iqilu.com/live/jiyang_tv02.m3u8
平阴生活,https://jsylivealone302.iqilu.com/pingyin/pingyin_tv02.m3u8
平阴综合,https://jsylivealone302.iqilu.com/pingyin/pingyin_tv01.m3u8
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
黄岛生活,https://jsylivealone302.iqilu.com/huangdao/huangdao_tv02.m3u8
黄岛新闻,https://jsylivealone302.iqilu.com/huangdao/huangdao_tv01.m3u8
胶州生活,https://jsylivealone302.iqilu.com/jiaozhou/jiaozhou_tv02.m3u8
胶州新闻,https://jsylivealone302.iqilu.com/jiaozhou/jiaozhou_tv01.m3u8
平度生活,https://jsylivealone302.iqilu.com/pingdu/pingdu_tv02.m3u8
平度新闻,https://jsylivealone302.iqilu.com/pingdu/pingdu_tv01.m3u8
崂山综合,https://jsylivealone302.iqilu.com/laoshan/laoshan_tv01.m3u8
莱西生活,https://jsylivealone302.iqilu.com/laixi/laixi_tv02.m3u8
莱西综合,https://jsylivealone302.iqilu.com/laixi/laixi_tv01.m3u8
张店图文,https://jsylivealone302.iqilu.com/zhangdian/zhangdian_tv02.m3u8
张店综合,https://jsylivealone302.iqilu.com/zhangdian/zhangdian_tv01.m3u8
高青影视,https://jsylivealone302.iqilu.com/gaoqing/gaoqing_tv02.m3u8
高青综合,https://jsylivealone302.iqilu.com/gaoqing/gaoqing_tv01.m3u8
周村生活,https://jsylivealone302.iqilu.com/zhoucun/zhoucun_tv02.m3u8
周村新闻,https://jsylivealone302.iqilu.com/zhoucun/zhoucun_tv01.m3u8
博山新闻,http://139.186.37.10/iqilu/sdzbbs1.m3u8
博山图文,http://139.186.37.10/iqilu/sdzbbs2.m3u8
桓台新闻,http://139.186.37.10/iqilu/sdzbht1.m3u8
枣庄新闻,http://stream.zzgd.tv/1/sd/live.m3u8
枣庄新闻,http://stream.zztvzd.com/1/sd/live.m3u8
枣庄新闻,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄新闻,http://stream.zzgd.tv/1/sd/live.m3u8?shandd
枣庄公共,http://stream.zzgd.tv/3/sd/live.m3u8
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
枣庄公共,http://stream.zzgd.tv/3/sd/live.m3u8?shandd
枣庄教育,http://stream.zzgd.tv/2/sd/live.m3u8
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄教育,http://stream.zzgd.tv/2/sd/live.m3u8?shandd
滕州民生,https://jsylivealone302.iqilu.com/tengzhou/tengzhou_tv02.m3u8
薛城新闻,https://jsylivealone302.iqilu.com/xuecheng/xuecheng_tv01.m3u8
峄城综合,https://jsylivealone302.iqilu.com/live/yicheng_tv01.m3u8
东营科教,https://jsylivealone302.iqilu.com/dongying/dongying_tv02.m3u8
东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8?shandd
东营新闻,https://jsylivealone302.iqilu.com/dongying/dongying_tv01.m3u8
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8?shandd
东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8?shandd
利津生活,https://jsylivealone302.iqilu.com/lijin/lijin_tv02.m3u8
利津综合,https://jsylivealone302.iqilu.com/lijin/lijin_tv01.m3u8
垦利新闻,https://livealone302.iqilu.com/kenli/kenli_tv01/playlist.m3u8
广饶科教,https://jsylivealone302.iqilu.com/guangrao/guangrao_tv02.m3u8
广饶新闻,https://jsylivealone302.iqilu.com/guangrao/guangrao_tv01.m3u8
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台经济,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台新闻,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
莱山综合,https://jsylivealone302.iqilu.com/laishan/laishan_tv01.m3u8
莱山影视,https://jsylivealone302.iqilu.com/laishan/laishan_tv02.m3u8
海阳新闻,https://jsylivealone302.iqilu.com/haiyang/haiyang_tv01.m3u8
潍坊新闻,http://stream.wfcmw.cn/1/sd/live.m3u8?_upt=b1b7b4bb1577693205
潍坊新闻,http://stream.wfcmw.cn/1/sd/live.m3u8
潍坊新闻,http://stream.wfcmw.cn/1/sd/live.m3u8?_upt=9148f0a51578381735
潍坊农业,http://stream.wfcmw.cn/2/sd/live.m3u8?_upt=eb90b9cd1577693284
潍坊农业,http://stream.wfcmw.cn/2/sd/live.m3u8
潍坊农业,http://stream.wfcmw.cn/2/sd/live.m3u8?_upt=5573adc41578381768
潍坊农业,http://stream.wfcmw.cn/2/sd/live.m3u8?shandd
潍坊农业,http://sobeylingyun02pull.sobeylive.com/live/wf2pd.m3u8?shandd
潍坊公共,http://stream.wfcmw.cn/3/sd/live.m3u8?_upt=f89392db1577693316
潍坊公共,http://stream.wfcmw.cn/3/sd/live.m3u8
潍坊公共,http://stream.wfcmw.cn/3/sd/live.m3u8?_upt=501689e01578381799
潍坊公共,http://sobeylingyun02pull.sobeylive.com/live/wf3pd.m3u8?shandd
潍坊公共,http://stream.wfcmw.cn/3/sd/live.m3u8?shandd
潍坊科教,http://stream.wfcmw.cn/4/sd/live.m3u8?_upt=0e8b54001577693372
潍坊科教,http://stream.wfcmw.cn/4/sd/live.m3u8
潍坊科教,http://stream.wfcmw.cn/4/sd/live.m3u8?_upt=d0311afc1578381834
潍坊科教,http://sobeylingyun02pull.sobeylive.com/live/wf4pd.m3u8?shandd
潍坊科教,http://stream.wfcmw.cn/4/sd/live.m3u8?shandd
潍坊新闻综合,http://sobeylingyun02pull.sobeylive.com/live/wf1pd.m3u8?shandd
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8?shandd
滨海新闻,https://livealone302.iqilu.com/binhai/binhai_tv.m3u8
青州文旅,http://sdqz.chinashadt.com:2036/live/stream:3.stream_360p/playlist.m3u8
青州新闻,http://sdqz.chinashadt.com:2036/live/stream:1.stream_360p/playlist.m3u8
昌乐新闻,http://139.186.37.10/iqilu/sdwfcl1.m3u8
昌乐新闻,https://jsylivealone302.iqilu.com/changle/changle_tv01.m3u8
寒亭综合,https://jsylivealone302.iqilu.com/live/hanting_tv01.m3u8
兰山综合,https://jsylivealone302.iqilu.com/lanshan/lanshan_tv01.m3u8
兰山,https://jsylivealone302.iqilu.com/rizhaolanshan/rizhaolanshan_tv01.m3u8
平邑生活,https://jsylivealone302.iqilu.com/pingyi/pingyi_tv02.m3u8
平邑综合,https://jsylivealone302.iqilu.com/pingyi/pingyi_tv01.m3u8
平原新闻,http://139.186.37.10/iqilu/sddzpy1.m3u8
平原新闻,https://jsylivealone302.iqilu.com/pingyuan/pingyuan_tv01.m3u8
齐河新闻,https://jsylivealone302.iqilu.com/qihe/qihe_tv01.m3u8
庆云新闻,http://139.186.37.10/iqilu/sddzqy1.m3u8
庆云新闻,https://jsylivealone302.iqilu.com/qingyun/qingyun_tv01.m3u8
庆云生活,http://139.186.37.10/iqilu/sddzqy2.m3u8
庆云生活,https://jsylivealone302.iqilu.com/qingyun/qingyun_tv02.m3u8
临邑生活,https://jsylivealone302.iqilu.com/linyi/linyi_tv02.m3u8
宁津新闻,https://jsylivealone302.iqilu.com/ningjin/ningjin_tv01.m3u8
宁津公共,https://jsylivealone302.iqilu.com/ningjin/ningjin_tv02.m3u8
聊城新闻,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101173/playlist.m3u8
聊城公共,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101246/playlist.m3u8
东阿新闻,https://jsylivealone302.iqilu.com/donge/donge_tv01.m3u8
东阿综艺,https://jsylivealone302.iqilu.com/donge/donge_tv02.m3u8
东昌综合,https://jsylivealone302.iqilu.com/dongchangfu/dongchangfu_tv01.m3u8
坊子新闻,https://jsylivealone302.iqilu.com/fangziqu/fangziqu_tv01.m3u8
济宁综合1,http://lives.jnnews.tv/video/s10001-JNHTV1/index.m3u8
济宁综合2,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
济宁公共1,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8
济宁公共2,http://lives.jnnews.tv/video/s10001-JTV3/index.m3u8
济宁教育,http://lives.jnnews.tv/video/s10001-JTV2/index.m3u8
济宁生活,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8
曲阜新闻,http://139.186.37.10/iqilu/sdjiqf1.m3u8
曲阜新闻,https://jsylivealone302.iqilu.com/live/qufu_tv01.m3u8
梁山新闻,https://jsylivealone302.iqilu.com/liangshan/liangshan_tv01.m3u8
邹城生活,https://jsylivealone302.iqilu.com/zoucheng/zoucheng_tv02.m3u8
邹城新闻,https://jsylivealone302.iqilu.com/zoucheng/zoucheng_tv01.m3u8
嘉祥生活,https://jsylivealone302.iqilu.com/jiaxiang/jiaxiang_tv02.m3u8
嘉祥新闻,https://jsylivealone302.iqilu.com/jiaxiang/jiaxiang_tv01.m3u8
金乡生活,https://jsylivealone302.iqilu.com/jinxiang/jinxiang_tv02.m3u8
金乡新闻,https://jsylivealone302.iqilu.com/jinxiang/jinxiang_tv01.m3u8
兖州生活,https://jsylivealone302.iqilu.com/live/yanzhou_tv02.m3u8
兖州新闻,https://jsylivealone302.iqilu.com/live/yanzhou_tv01.m3u8
任城新闻,https://jsylivealone302.iqilu.com/rencheng/rencheng_tv01.m3u8
任城影视,https://jsylivealone302.iqilu.com/rencheng/rencheng_tv02.m3u8
汶上新闻,https://jsylivealone302.iqilu.com/wenshang/wenshang_tv01.m3u8
汶上生活,https://jsylivealone302.iqilu.com/wenshang/wenshang_tv02.m3u8
泰山综合,https://jsylivealone302.iqilu.com/taishan/taishan_tv01.m3u8
新泰新闻,https://jsylivealone302.iqilu.com/xintai/xintai_tv01.m3u8
岱岳综合,https://jsylivealone302.iqilu.com/daiyue/daiyue_tv01.m3u8
东平新闻,https://jsylivealone302.iqilu.com/dongping/dongping_tv01.m3u8
乳山新闻,https://jsylivealone302.iqilu.com/live/rushan_tv01.m3u8
日照房车,http://live.rzw.com.cn/fcpd/sd/live.m3u8
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8?shandd
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8?shandd
日照新闻,http://live.rzw.com.cn/xwzh/sd/live.m3u8
日照新闻,http://live.rzw.com.cn/xwzh/sd/live.m3u8?shandd
五莲文化,https://jsylivealone302.iqilu.com/wulian/wulian_tv02.m3u8
五莲新闻,https://jsylivealone302.iqilu.com/wulian/wulian_tv01.m3u8
茌平综合,http://139.186.37.10/iqilu/sdlccp1.m3u8
滨州公共,http://stream.bzcm.net/1/sd/live.m3u8
惠民影视,https://jsylivealone302.iqilu.com/live/huimin_tv02.m3u8
惠民综合,https://jsylivealone302.iqilu.com/live/huimin_tv01.m3u8
博兴新闻,https://jsylivealone302.iqilu.com/boxing/boxing_tv01.m3u8
邹平新闻,http://139.186.37.10/iqilu/sdbzzp1.m3u8
邹平新闻,https://jsylivealone302.iqilu.com/zouping/zouping_tv01.m3u8
沾化综合,https://jsylivealone302.iqilu.com/zhanhua/zhanhua_tv01.m3u8
菏泽综艺,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
菏泽新闻,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
菏泽新闻,http://zb.hezegd.com:1935/live/hztv1/1000k/tzwj_video.m3u8
菏泽新闻,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
菏泽经济,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
菏泽经济,http://zb.hezegd.com:1935/live/hztv2/1000k/tzwj_video.m3u
菏泽经济,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd8
菏泽影视,http://zb.hezegd.com:1935/live/hztv3/1000k/tzwj_video.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd
牡丹新闻,https://jsylivealone302.iqilu.com/mudan/mudan_tv01.m3u8
牡丹综艺,https://jsylivealone302.iqilu.com/mudan/mudan_tv02.m3u8
曹县新闻,https://jsylivealone302.iqilu.com/live/caoxian_tv01.m3u8
定陶新闻,http://139.186.37.10/iqilu/sdhzdt1.m3u8
定陶综艺,http://139.186.37.10/iqilu/sdhzdt2.m3u8
鄄城综合,https://jsylivealone302.iqilu.com/live/juancheng_tv01.m3u8
鄄城综艺,https://jsylivealone302.iqilu.com/live/juancheng_tv02.m3u8
郓城民生,https://jsylivealone302.iqilu.com/live/yuncheng_tv02.m3u8
郓城新闻,https://jsylivealone302.iqilu.com/live/yuncheng_tv01.m3u8
安丘民生,https://jsylivealone302.iqilu.com/anqiu/anqiu_tv02.m3u8
安丘新闻,https://jsylivealone302.iqilu.com/anqiu/anqiu_tv01.m3u8
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
垦利新闻,https://livealone302.iqilu.com/kenli/kenli_tv01/playlist.m3u8?shandd
潍坊滨海新闻综合,https://livealone302.iqilu.com/binhai/binhai_tv.m3u8?shandd

S📺山西频道,#genre#
山西经济,http://liveflash.sxrtv.com/live/sxfinance.flv?bitrate=800000&channel=Shan1XiFinance
山西黄河,http://liveflash.sxrtv.com/live/huanghe.flv?bitrate=800000&channel=HuangheNews
阳曲电视,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8
运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
运城新闻,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
长治公共,http://111.53.105.2:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect
山西影院,http://liveflash.sxrtv.com/live/sxfilm.flv?zshanxd
山西公共,http://liveflash.sxrtv.com/live/sxpublic.flv?zshanxd
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.flv?zshanxd
黄河电视台,http://liveflash.sxrtv.com/live/huanghe.flv?zshanxd
山西经济与科教,http://liveflash.sxrtv.com/live/sxfinance.flv?zshanxd
山西经济与科教,http://liveflash.sxrtv.com/live/sxfinance.m3u8?zshanxd
山西影院,http://liveflash.sxrtv.com/live/sxfilm.m3u8?zshanxd
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?zshanxd
山西公共,http://liveflash.sxrtv.com/live/sxpublic.m3u8?zshanxd
黄河电视台,http://liveflash.sxrtv.com/live/huanghe.m3u8?zshanxd
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8?zshanxd
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8?zshanxd
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8?zshanxd
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8?zshanxd
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8?zshanxd
晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd
晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8?zshanxd
柳林综合,http://pili-live-rtmp.212.i2863.com/i2863-212/live_212_336940.m3u8?zshanxd
壶关电视,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8?zshanxd
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8?zshanxd
屯留综合,http://qqlivepull.seedata.top/live/tunliu_video1.m3u8?zshanxd
襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8?zshanxd
长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8?zshanxd
长子综合,rtmp://zzlive.zzc-media.com/live/xwzh?zshanxd
阳曲综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd
怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
潞城新闻,http://59.48.42.6:62204/lucheng.m3u8?zshanxd
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8?zshanxd
灵石综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
祁县综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8?zshanxd
太谷综合,https://p2.weizan.cn/1725814272/035167554667993420/live.m3u8?zshanxd
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd
阳城电视台,https://liveout.ycxrmt.cn/i9i45p/en7atk.m3u8?zshanxd
S📺陕西频道,#genre#
陕西影视,http://111.20.33.93/PLTV/88888893/224/3221226360/index.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安影院,http://stream2.xiancity.cn/xatv4/sd/live.m3u8?zhend
西安白鸽,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安白鸽,http://stream2.xiancity.cn/xatv2/sd/live.m3u8?zhend
西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8?zhend
西安新闻,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安新闻,http://stream2.xiancity.cn/xatv1/sd/live.m3u8?zhend
西安综艺,http://stream2.xiancity.cn/xatv6/sd/live.m3u8
西安资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8?zhend
S📺四川频道,#genre#
四川电影,http://182.151.211.171:808/hls/58/index.m3u8
四川经济,http://182.151.211.171:808/hls/50/index.m3u8
四川文旅,http://182.151.211.171:808/hls/51/index.m3u8
四川新闻,http://182.151.211.171:808/hls/52/index.m3u8
四川影视,http://182.151.211.171:808/hls/53/index.m3u8
四川科教,http://182.151.211.171:808/hls/56/index.m3u8
四川乡村,http://182.151.211.171:808/hls/57/index.m3u8
四川|松潘,http://live.spccmc.com:90/live/spxwzh.m3u8
四川|SCTV-7,http://182.151.211.171:808/hls/55/index.m3u8
四川|蓬安新闻,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
绵阳综合,http://live.sctvcloud.com/live/mytvzh.m3u8?zsicd
绵阳综合,rtmp://live.sctvcloud.com/live/mytvzh?zsicd
绵阳科技,http://live.sctvcloud.com/live/mytvgg.m3u8?zsicd
绵阳科技,rtmp://live.sctvcloud.com/live/mytvgg?zsicd
南充新闻,https://nczbpull.ncntv.com.cn/nctv/2004.m3u8?zsicd
南充新闻,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel15/playlist.m3u8?zsicd
南充新闻,http://tv.drs.ncntv.com.cn:8100/channellive/nczhpd.flv?zsicd
南充公共,http://tv.drs.ncntv.com.cn:8100/channellive/ncggpd.flv?zsicd
南充科教,https://nczbpull.ncntv.com.cn/nctv/2006.m3u8?zsicd
南充科教,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8?zsicd
南充科教,http://tv.drs.ncntv.com.cn:8100/channellive/nckjpd.flv
乐山综合,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
乐山综合,http://channellive.leshantv.net/live/ch1.flv?zsicd
乐山公共,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel12/playlist.m3u8?zsicd
乐山公共,http://channellive.leshantv.net/live/ch2.flv?zsicd
遂宁综合,http://play.sngdxsn.com/live/xwzh/playlist.m3u8?zsicd
遂宁公共,http://play.sngdxsn.com/live/gggy/playlist.m3u8?zsicd
雅安综合,http://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
雅安综合,http://flv.drs.tv.yatv.tv:8080/channellive/xinwen.flv?zsicd
雅安综合,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
雅安公共,http://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
雅安公共,http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flv?zsicd
雅安公共,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
雅安雨城,http://flv.drs.tv.yatv.tv:8080/channellive/yucheng.flv?zsicd
广元综合,http://tv.dzsm.com:8100/chan/ch1.flv?zsicd
广元综合,rtmp://tv.dzsm.com/chan/ch1?zsicd
广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
广元公共,rtmp://tv.dzsm.com/chan/ch2?zsicd
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8?zsicd
泸州公共,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8?zsicd
泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8?zsicd
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd
凉山新闻综合,rtmp://tv.drs.yizu.tv/channellive/ch1?zsicd
凉山新闻综合,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8?zsicd
凉山新闻综合,rtmp://tv.drs.i0834.cn/channellive/ch1?zsicd
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd
凉山语,rtmp://tv.drs.yizu.tv/channellive/ch2?zsicd
凉山语,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel115044/playlist.m3u8?zsicd
